,token,lemma,pos,tag,dep,is_sentence_start,is_sentence_end
10443,ποιήσω,ποιέω,VERB,V-,ccomp,False,True
10444,ὃν,ὅς,PRON,Pr,obj,True,False
10445,λέγετε,λέγω,VERB,V-,ROOT,False,False
10446,τὸν,ὁ,DET,S-,det,False,False
10447,βασιλέα,βασιλεύς,NOUN,Nb,appos,False,False
10448,τῶν,ὁ,DET,S-,det,False,False
10449,Ἰουδαίων,ἰουδαῖος,ADJ,A-,nmod,False,False
10450,οἱ,ὁ,PRON,Pp,nsubj,True,False
10451,δὲ,δέ,ADV,Df,discourse,False,False
10452,πάλιν,πάλιν,ADV,Df,advmod,False,False
10453,ἔκραξαν,κράζω,VERB,V-,ROOT,False,True
10454,σταύρωσον,σταυρόω,VERB,V-,ROOT,False,False
10455,αὐτόν,αὐτός,PRON,Pp,obj,False,True
10456,ὁ,ὁ,DET,S-,det,True,False
10457,δὲ,δέ,ADV,Df,discourse,False,False
10458,Πιλᾶτος,πιλᾶτος,PROPN,Ne,nsubj,False,False
10459,ἔλεγεν,λέγω,VERB,V-,ROOT,False,False
10460,αὐτοῖς,αὐτός,PRON,Pp,iobj,False,True
10461,τί,τίς,PRON,Pi,obj,True,False
10462,γὰρ,γάρ,ADV,Df,discourse,False,False
10463,ἐποίησεν,ποιέω,VERB,V-,ROOT,False,False
10464,κακόν,κακός,ADJ,A-,obj,False,False
10465,οἱ,ὁ,PRON,Pp,nsubj,True,False
10466,δὲ,δέ,ADV,Df,discourse,False,False
10467,περισσῶς,περισσῶς,ADV,Df,advmod,False,False
10468,ἔκραξαν,κράζω,VERB,V-,ROOT,False,True
10469,σταύρωσον,σταυρόω,VERB,V-,ROOT,True,False
10470,αὐτόν,αὐτός,PRON,Pp,obj,False,True
10471,Ὁ,ὁ,DET,S-,det,True,False
10472,δὲ,δέ,ADV,Df,discourse,False,False
10473,Πιλᾶτος,πιλᾶτος,PROPN,Ne,nsubj,False,False
10474,βουλόμενος,βούλομαι,VERB,V-,advcl,False,False
10475,τῷ,ὁ,DET,S-,det,False,False
10476,ὄχλῳ,ὄχλος,NOUN,Nb,obl,False,False
10477,τὸ,ὁ,DET,S-,det,False,False
10478,ἱκανὸν,ἱκανός,ADJ,A-,obj,False,False
10479,ποιῆσαι,ποιέω,VERB,V-,xcomp,False,False
10480,ἀπέλυσεν,ἀπολύω,VERB,V-,ROOT,False,False
10481,αὐτοῖς,αὐτός,PRON,Pp,obl,False,False
10482,τὸν,ὁ,DET,S-,det,False,False
10483,Βαραββᾶν,βαραββᾶς,PROPN,Ne,obj,False,False
10484,καὶ,καί,CCONJ,C-,cc,False,False
10485,παρέδωκεν,παραδίδωμι,VERB,V-,conj,False,False
10486,τὸν,ὁ,DET,S-,det,False,False
10487,Ἰησοῦν,ἰησοῦς,PROPN,Ne,obj,False,False
10488,φραγελλώσας,φραγελλόω,VERB,V-,advcl,False,False
10489,ἵνα,ἵνα,SCONJ,G-,mark,False,False
10490,σταυρωθῇ.,σταυρωθῇ.,VERB,V-,advcl,False,True
10491,Οἱ,ὁ,DET,S-,det,True,False
10492,δὲ,δέ,ADV,Df,discourse,False,False
10493,στρατιῶται,στρατιώτης,NOUN,Nb,nsubj,False,False
10494,ἀπήγαγον,ἀπάγω,VERB,V-,ROOT,False,False
10495,αὐτὸν,αὐτός,PRON,Pp,obj,False,False
10496,ἔσω,ἔσω,ADV,Df,advmod,False,False
10497,τῆς,ὁ,DET,S-,det,False,False
10498,αὐλῆς,αὐλή,NOUN,Nb,iobj,False,False
10499,ὅ,ὅς,PRON,Pr,nsubj,False,False
10500,ἐστιν,εἰμί,AUX,V-,cop,False,False
10501,πραιτώριον,πραιτώριον,NOUN,Nb,nmod,False,False
10502,καὶ,καί,CCONJ,C-,cc,True,False
10503,συγκαλοῦσιν,συγκαλοῦσιν,VERB,V-,ROOT,False,False
10504,ὅλην,ὅλος,ADJ,A-,amod,False,False
10505,τὴν,ὁ,DET,S-,det,False,False
10506,σπεῖραν,σπεῖρα,NOUN,Nb,obj,False,True
10507,καὶ,καί,CCONJ,C-,cc,True,False
10508,ἐνδιδύσκουσιν,ἐνδιδύσκω,VERB,V-,ROOT,False,False
10509,αὐτὸν,αὐτός,PRON,Pp,obj,False,False
10510,πορφύραν,πορφύρα,NOUN,Nb,obj,False,False
10511,καὶ,καί,CCONJ,C-,cc,False,False
10512,περιτιθέασιν,περιτίθημι,VERB,V-,conj,False,False
10513,αὐτῷ,αὐτός,PRON,Pp,iobj,False,False
10514,πλέξαντες,πλέκω,VERB,V-,advcl,False,False
10515,ἀκάνθινον,ἀκάνθινος,ADJ,A-,amod,False,False
10516,στέφανον,στέφανος,NOUN,Nb,obj,False,False
10517,καὶ,καί,CCONJ,C-,cc,True,False
10518,ἤρξαντο,ἄρχω,VERB,V-,ROOT,False,False
10519,ἀσπάζεσθαι,ἀσπάζομαι,VERB,V-,xcomp,False,False
10520,αὐτόν,αὐτός,PRON,Pp,obj,False,False
10521,χαῖρε,χαίρω,VERB,V-,ROOT,True,False
10522,βασιλεῦ,βασιλεύς,NOUN,Nb,vocative,False,False
10523,τῶν,ὁ,DET,S-,det,False,False
10524,Ἰουδαίων,ἰουδαῖος,ADJ,A-,nmod,False,False
10525,καὶ,καί,CCONJ,C-,cc,True,False
10526,ἔτυπτον,τύπτω,VERB,V-,ROOT,False,False
10527,αὐτοῦ,αὐτός,PRON,Pp,det,False,False
10528,τὴν,ὁ,DET,S-,det,False,False
10529,κεφαλὴν,κεφαλή,NOUN,Nb,obj,False,False
10530,καλάμῳ,κάλαμος,NOUN,Nb,obl,False,False
10531,καὶ,καί,CCONJ,C-,cc,False,False
10532,ἐνέπτυον,ἐμπτύω,VERB,V-,conj,False,False
10533,αὐτῷ,αὐτός,PRON,Pp,iobj,False,False
10534,καὶ,καί,CCONJ,C-,cc,False,False
10535,τιθέντες,τίθημι,VERB,V-,advcl,False,False
10536,τὰ,ὁ,DET,S-,det,False,False
10537,γόνατα,γόνυ,NOUN,Nb,obj,False,False
10538,προσεκύνουν,προσκυνέω,VERB,V-,conj,False,True
10539,αὐτῷ.,αὐτῷ.,PRON,Pp,iobj,True,False
10540,Καὶ,καί,CCONJ,C-,cc,True,False
10541,ὅτε,ὅτε,SCONJ,G-,mark,False,False
10542,ἐνέπαιξαν,ἐμπαίζω,VERB,V-,advcl,False,False
10543,αὐτῷ,αὐτός,PRON,Pp,iobj,False,False
10544,ἐξέδυσαν,ἐκδύω,VERB,V-,ROOT,False,False
10545,αὐτὸν,αὐτός,PRON,Pp,obj,False,False
10546,τὴν,ὁ,DET,S-,det,False,False
10547,πορφύραν,πορφύρα,NOUN,Nb,obj,False,False
10548,καὶ,καί,CCONJ,C-,cc,False,False
10549,ἐνέδυσαν,ἐνδύω,VERB,V-,conj,False,False
10550,αὐτὸν,αὐτός,PRON,Pp,obj,False,False
10551,τὰ,ὁ,DET,S-,det,False,False
10552,ἱμάτια,ἱμάτιον,NOUN,Nb,obj,False,False
10553,αὐτοῦ.,αὐτοῦ.,PRON,Pp,cc,False,False
10554,Καὶ,καί,CCONJ,C-,cc,True,False
10555,ἐξάγουσιν,ἐξάγω,VERB,V-,ROOT,False,False
10556,αὐτὸν,αὐτός,PRON,Pp,obj,False,False
10557,ἵνα,ἵνα,SCONJ,G-,mark,False,False
10558,σταυρώσωσιν,σταυρώσωσιν,VERB,V-,advcl,False,False
10559,αὐτόν,αὐτός,PRON,Pp,obj,False,True
10560,καὶ,καί,CCONJ,C-,cc,True,False
10561,ἀγγαρεύουσιν,ἀγγαρεύω,VERB,V-,ROOT,False,False
10562,παράγοντά,παράγω,VERB,V-,obj,False,False
10563,τινα,τίς,DET,Px,det,False,False
10564,Σίμωνα,σίμων,PROPN,Ne,appos,False,False
10565,Κυρηναῖον,κυρηναῖος,ADJ,A-,appos,False,False
10566,ἐρχόμενον,ἔρχομαι,VERB,V-,advcl,False,False
10567,ἀπ,ἀπ,ADP,R-,case,False,False
10568,ἀγροῦ,ἀγρός,NOUN,Nb,obl,False,True
10569,τὸν,ὁ,DET,S-,det,False,False
10570,πατέρα,πατήρ,NOUN,Nb,appos,False,False
10571,Ἀλεξάνδρου,ἀλέξανδρος,PROPN,Ne,nmod,False,False
10572,καὶ,καί,CCONJ,C-,cc,False,False
10573,Ῥούφου,ῥοῦφος,PROPN,Ne,conj,False,False
10574,ἵνα,ἵνα,SCONJ,G-,mark,False,False
10575,ἄρῃ,ἀείρω,VERB,V-,ccomp,False,False
10576,τὸν,ὁ,DET,S-,det,False,False
10577,σταυρὸν,σταυρός,NOUN,Nb,obj,False,False
10578,αὐτοῦ.,αὐτοῦ.,PRON,Pp,dep,False,False
10579,Καὶ,καί,CCONJ,C-,cc,True,False
10580,φέρουσιν,φέρω,VERB,V-,ROOT,False,False
10581,αὐτὸν,αὐτός,PRON,Pp,obj,False,False
10582,ἐπὶ,ἐπί,ADP,R-,case,False,False
10583,τὸν,ὁ,DET,S-,det,False,False
10584,Γολγοθᾶν,γολγοθᾶ,PROPN,Ne,nmod,False,False
10585,τόπον,τόπος,NOUN,Nb,obl,False,False
10586,ὅ,ὅς,PRON,Pr,nsubj:pass,False,False
10587,ἐστιν,εἰμί,AUX,V-,cop,False,False
10588,μεθερμηνευόμενον,μεθερμηνεύω,VERB,V-,advcl,False,False
10589,Κρανίου,κρανίον,NOUN,Nb,nmod,False,False
10590,Τόπος,τόπος,NOUN,Nb,xcomp,False,True
10591,καὶ,καί,CCONJ,C-,cc,False,False
10592,ἐδίδουν,δίδωμι,VERB,V-,ROOT,False,False
10593,αὐτῷ,αὐτός,PRON,Pp,iobj,False,False
10594,ἐσμυρνισμένον,σμυρνίζω,VERB,V-,acl,False,False
10595,οἶνον,οἶνος,NOUN,Nb,obj,False,False
10596,ὃς,ὅς,PRON,Pr,nsubj,True,False
10597,δὲ,δέ,ADV,Df,discourse,False,False
10598,οὐκ,οὐ,ADV,Df,advmod,False,False
10599,ἔλαβεν,λαμβάνω,VERB,V-,ROOT,False,True
10600,Καὶ,καί,CCONJ,C-,cc,True,False
10601,σταυροῦσιν,σταυρόω,VERB,V-,ROOT,False,False
10602,αὐτὸν,αὐτός,PRON,Pp,obj,False,False
10603,καὶ,καί,CCONJ,C-,cc,False,False
10604,διαμερίζονται,διαμερίζω,VERB,V-,advcl,False,False
10605,τὰ,ὁ,DET,S-,det,False,False
10606,ἱμάτια,ἱμάτιον,NOUN,Nb,obj,False,False
10607,αὐτοῦ,αὐτός,PRON,Pp,det,False,False
10608,βάλλοντες,βάλλω,VERB,V-,advcl,False,False
10609,κλῆρον,κλῆρος,NOUN,Nb,obj,False,False
10610,ἐπ’,ἐπ’,ADP,R-,case,False,False
10611,αὐτὰ,αὐτός,PRON,Pp,obl,False,True
10612,τίς,τίς,PRON,Pi,nsubj,True,False
10613,τί,τίς,PRON,Pi,obj,False,False
10614,ἄρῃ.,ἄρῃ.,VERB,V-,ROOT,False,True
10615,ἦν,εἰμί,AUX,V-,cop,True,False
10616,δὲ,δέ,ADV,Df,discourse,False,False
10617,ὥρα,ὁράω,NOUN,Nb,ROOT,False,False
10618,τρίτη,τρίτος,ADJ,Mo,nmod,False,False
10619,καὶ,καί,CCONJ,C-,cc,False,False
10620,ἐσταύρωσαν,σταυρόω,VERB,V-,conj,False,False
10621,αὐτόν,αὐτός,PRON,Pp,obj,False,True
10622,καὶ,καί,CCONJ,C-,cc,True,False
10623,ἦν,εἰμί,AUX,V-,cop,False,False
10624,ἡ,ὁ,DET,S-,det,False,False
10625,ἐπιγραφὴ,ἐπιγραφή,NOUN,Nb,nsubj:pass,False,False
10626,τῆς,ὁ,DET,S-,det,False,False
10627,αἰτίας,αἰτία,NOUN,Nb,nmod,False,False
10628,αὐτοῦ,αὐτός,PRON,Pp,det,False,False
10629,ἐπιγεγραμμένη,ἐπιγράφω,VERB,V-,ROOT,False,False
10630,ὁ,ὁ,DET,S-,det,True,False
10631,βασιλεὺς,βασιλεύς,NOUN,Nb,ROOT,False,False
10632,τῶν,ὁ,DET,S-,det,False,False
10633,Ἰουδαίων,ἰουδαῖος,ADJ,A-,nmod,False,True
10634,Καὶ,καί,CCONJ,C-,cc,True,False
10635,σὺν,σύν,ADP,R-,case,False,False
10636,αὐτῷ,αὐτός,PRON,Pp,obl,False,False
10637,σταυροῦσιν,σταυρόω,VERB,V-,ROOT,False,False
10638,δύο,δύο,NUM,Ma,nummod,False,False
10639,λῃστάς,λῃστής,NOUN,Nb,obj,False,False
10640,ἕνα,εἷς,NUM,Ma,obj,False,False
10641,ἐκ,ἐκ,ADP,R-,case,False,False
10642,δεξιῶν,δεξιός,ADJ,A-,orphan,False,False
10643,καὶ,καί,CCONJ,C-,orphan,False,False
10644,ἕνα,εἷς,NUM,Ma,orphan,False,False
10645,ἐξ,ἐκ,ADP,R-,case,False,False
10646,εὐωνύμων,εὐώνυμος,ADJ,A-,orphan,False,False
10647,αὐτοῦ.,αὐτοῦ.,PRON,Pp,det,False,False
10648,Καὶ,καί,CCONJ,C-,cc,True,False
10649,οἱ,ὁ,DET,S-,det,False,False
10650,παραπορευόμενοι,παραπορεύομαι,VERB,V-,nsubj,False,False
10651,ἐβλασφήμουν,βλασφημέω,VERB,V-,ROOT,False,False
10652,αὐτὸν,αὐτός,PRON,Pp,obj,False,False
10653,κινοῦντες,κινέω,VERB,V-,advcl,False,False
10654,τὰς,ὁ,DET,S-,det,False,False
10655,κεφαλὰς,κεφαλή,NOUN,Nb,obj,False,False
10656,αὐτῶν,αὐτός,PRON,Pp,det,False,False
10657,καὶ,καί,CCONJ,C-,cc,False,False
10658,λέγοντες,λέγω,VERB,V-,conj,False,True
10659,οὐὰ,οὐά,INTJ,I-,ROOT,True,False
10660,ὁ,ὁ,DET,S-,det,False,False
10661,καταλύων,καταλύω,VERB,V-,appos,False,False
10662,τὸν,ὁ,DET,S-,det,False,False
10663,ναὸν,ναός,NOUN,Nb,obj,False,False
10664,καὶ,καί,CCONJ,C-,cc,False,False
10665,οἰκοδομῶν,οἰκοδομέω,VERB,V-,conj,False,False
10666,ἐν,ἐν,ADP,R-,case,False,False
10667,τρισὶν,τρεῖς,NUM,Ma,nummod,False,False
10668,ἡμέραις,ἡμέρα,NOUN,Nb,obl,False,True
10669,σῶσον,σῴζω,VERB,V-,ROOT,True,False
10670,σεαυτὸν,σεαυτοῦ,PRON,Pk,obj,False,False
10671,καταβὰς,καταβαίνω,VERB,V-,advcl,False,False
10672,ἀπὸ,ἀπό,ADP,R-,case,False,False
10673,τοῦ,ὁ,DET,S-,det,False,False
10674,σταυροῦ.,σταυροῦ.,NOUN,Nb,obl,False,False
10675,ὁμοίως,ὁμοίως,ADV,Df,advmod,True,False
10676,καὶ,καί,ADV,Df,advmod,False,False
10677,οἱ,ὁ,DET,S-,det,False,False
10678,ἀρχιερεῖς,ἀρχιερεύς,NOUN,Nb,nsubj,False,False
10679,ἐμπαίζοντες,ἐμπαίζω,VERB,V-,advcl,False,False
10680,πρὸς,πρός,ADP,R-,case,False,False
10681,ἀλλήλους,ἀλλήλων,PRON,Pc,obl,False,False
10682,μετὰ,μετά,ADP,R-,case,False,False
10683,τῶν,ὁ,DET,S-,det,False,False
10684,γραμματέων,γραμματεύς,NOUN,Nb,obl,False,False
10685,ἔλεγον,λέγω,VERB,V-,ROOT,False,True
10686,ἄλλους,ἄλλος,ADJ,Px,obj,False,False
10687,ἔσωσεν,σῴζω,VERB,V-,ROOT,False,True
10688,ἑαυτὸν,ἑαυτοῦ,PRON,Pk,obj,False,False
10689,οὐ,οὐ,ADV,Df,advmod,False,False
10690,δύναται,δύναμαι,VERB,V-,ROOT,False,False
10691,σῶσαι,σῴζω,VERB,V-,xcomp,False,True
10692,ὁ,ὁ,DET,S-,det,False,False
10693,χριστὸς,χριστὸς,PROPN,Ne,nsubj,False,False
10694,ὁ,ὁ,DET,S-,det,False,False
10695,βασιλεὺς,βασιλεύς,NOUN,Nb,appos,False,False
10696,Ἰσραὴλ,ἰσραήλ,PROPN,Ne,nmod,False,False
10697,καταβάτω,καταβαίνω,VERB,V-,ROOT,False,False
10698,νῦν,νῦν,ADV,Df,advmod,False,False
10699,ἀπὸ,ἀπό,ADP,R-,case,False,False
10700,τοῦ,ὁ,DET,S-,det,False,False
10701,σταυροῦ,σταυρός,NOUN,Nb,obl,False,False
10702,ἵνα,ἵνα,SCONJ,G-,mark,False,False
10703,ἴδωμεν,ὁράω,VERB,V-,advcl,False,False
10704,καὶ,καί,CCONJ,C-,cc,False,False
10705,πιστεύσωμεν,πιστεύω,VERB,V-,conj,False,True
10706,καὶ,καί,CCONJ,C-,cc,False,False
10707,οἱ,ὁ,DET,S-,det,False,False
10708,συνεσταυρωμένοι,συσταυρόω,VERB,V-,nsubj,False,False
10709,σὺν,σύν,ADP,R-,case,False,False
10710,αὐτῷ,αὐτός,PRON,Pp,obl,False,False
10711,ὠνείδιζον,ὀνειδίζω,VERB,V-,ROOT,False,False
10712,αὐτόν,αὐτός,PRON,Pp,obj,False,True
10713,Καὶ,καί,CCONJ,C-,cc,True,False
10714,γενομένης,γίγνομαι,VERB,V-,advcl,False,False
10715,ὥρας,ὥρα,NOUN,Nb,xcomp,False,False
10716,ἕκτης,ἕκτος,ADJ,Mo,nmod,False,False
10717,σκότος,σκότος,NOUN,Nb,nsubj,False,False
10718,ἐγένετο,γίγνομαι,VERB,V-,ROOT,False,False
10719,ἐφ,ἐφ,ADP,R-,case,False,False
10720,ὅλην,ὅλος,ADJ,A-,amod,False,False
10721,τὴν,ὁ,DET,S-,det,False,False
10722,γῆν,γῆ,NOUN,Nb,obl,False,False
10723,ἕως,ἕως,ADP,R-,case,False,False
10724,ὥρας,ὥρα,NOUN,Nb,obl,False,False
10725,ἐνάτης,ἔνατος,ADJ,Mo,nmod,False,True
10726,καὶ,καί,CCONJ,C-,cc,True,False
10727,τῇ,ὁ,DET,S-,det,False,False
10728,ἐνάτῃ,ἔνατος,ADJ,Mo,nmod,False,False
10729,ὥρᾳ,ὥρα,NOUN,Nb,obl,False,False
10730,ἐβόησεν,βοάω,VERB,V-,ROOT,False,False
10731,ὁ,ὁ,DET,S-,det,False,False
10732,Ἰησοῦς,ἰησοῦς,PROPN,Ne,nsubj,False,False
10733,φωνῇ,φωνή,NOUN,Nb,obl,False,False
10734,μεγάλῃ,μέγας,ADJ,A-,amod,False,True
10735,ελωι,ελωι,X,F-,vocative,True,False
10736,ελωι,ελωι,X,F-,vocative,False,False
10737,λεμα,λεμα,X,F-,vocative,False,False
10738,σαβαχθανι,σαβαχθανι,X,F-,vocative,False,False
10739,ὅ,ὅς,PRON,Pr,nsubj:pass,False,False
10740,ἐστιν,εἰμί,AUX,V-,cop,False,False
10741,μεθερμηνευόμενον,μεθερμηνεύω,VERB,V-,appos,False,True
10742,ὁ,ὁ,DET,S-,det,True,False
10743,θεός,θεός,NOUN,Nb,ROOT,False,False
10744,μου,ἐγώ,PRON,Pp,det,False,False
10745,ὁ,ὁ,DET,S-,det,False,False
10746,θεός,θεός,NOUN,Nb,appos,False,False
10747,μου,ἐγώ,PRON,Pp,det,False,False
10748,εἰς,εἰς,ADP,R-,case,True,False
10749,τί,τίς,PRON,Pi,obl,False,False
10750,ἐγκατέλιπές,ἐγκαταλείπω,VERB,V-,ROOT,False,False
10751,με,ἐγώ,PRON,Pp,obj,False,True
10752,καί,καί,CCONJ,C-,cc,True,False
10753,τινες,τίς,ADJ,Px,nsubj,False,False
10754,τῶν,ὁ,DET,S-,det,False,False
10755,παρεστηκότων,παρίστημι,VERB,V-,nmod,False,False
10756,ἀκούσαντες,ἀκούω,VERB,V-,advcl,False,False
10757,ἔλεγον,λέγω,VERB,V-,ROOT,False,True
10758,ἴδε,ὁράω,VERB,V-,ROOT,True,True
10759,Ἠλίαν,ἠλίαν,PROPN,Ne,obj,True,False
10760,φωνεῖ.,φωνεῖ.,VERB,V-,ROOT,False,True
10761,δραμὼν,τρέχω,VERB,V-,advcl,True,False
10762,δέ,δέ,ADV,Df,discourse,False,False
10763,τις,τίς,ADJ,Px,nsubj,False,False
10764,καὶ,καί,CCONJ,C-,cc,False,False
10765,γεμίσας,γεμίζω,VERB,V-,advcl,False,False
10766,σπόγγον,σπόγγος,NOUN,Nb,obj,False,False
10767,ὄξους,ὄξος,NOUN,Nb,iobj,False,False
10768,περιθεὶς,περιτίθημι,VERB,V-,advcl,False,False
10769,καλάμῳ,κάλαμος,NOUN,Nb,iobj,False,False
10770,ἐπότιζεν,ποτίζω,VERB,V-,ROOT,False,False
10771,αὐτὸν,αὐτός,PRON,Pp,obj,False,False
10772,λέγων,λέγω,VERB,V-,advcl,False,True
10773,ἄφετε,ἀφίημι,VERB,V-,ROOT,False,True
10774,ἴδωμεν,ὁράω,VERB,V-,ROOT,True,False
10775,εἰ,εἰ,SCONJ,G-,mark,False,False
10776,ἔρχεται,ἔρχομαι,VERB,V-,ccomp,False,False
10777,Ἠλίας,ἠλίας,PROPN,Ne,nsubj,False,False
10778,καθελεῖν,καθαιρέω,VERB,V-,advcl,False,False
10779,αὐτόν,αὐτός,PRON,Pp,obj,False,False
10780,ὁ,ὁ,DET,S-,det,True,False
10781,δὲ,δέ,ADV,Df,discourse,False,False
10782,Ἰησοῦς,ἰησοῦς,PROPN,Ne,nsubj,False,False
10783,ἀφεὶς,ἀφίημι,VERB,V-,advcl,False,False
10784,φωνὴν,φωνή,NOUN,Nb,obj,False,False
10785,μεγάλην,μέγας,ADJ,A-,amod,False,False
10786,ἐξέπνευσεν,ἐκπνέω,VERB,V-,ROOT,False,False
10787,Καὶ,καί,CCONJ,C-,cc,True,False
10788,τὸ,ὁ,DET,S-,det,False,False
10789,καταπέτασμα,καταπέτασμα,NOUN,Nb,nsubj:pass,False,False
10790,τοῦ,ὁ,DET,S-,det,False,False
10791,ναοῦ,ναός,NOUN,Nb,nmod,False,False
10792,ἐσχίσθη,σχίζω,VERB,V-,ROOT,False,False
10793,εἰς,εἰς,ADP,R-,case,False,False
10794,δύο,δύο,NUM,Ma,obl,False,False
10795,ἀπ,ἀπ,ADP,R-,case,False,False
10796,ἄνωθεν,ἄνωθεν,ADV,Df,advmod,False,False
10797,ἕως,ἕως,ADP,R-,obl,False,False
10798,κάτω,κάτω,ADV,Df,advmod,False,True
10799,Ἰδὼν,ὁράω,VERB,V-,advcl,True,False
10800,δὲ,δέ,ADV,Df,discourse,False,False
10801,ὁ,ὁ,DET,S-,det,False,False
10802,κεντυρίων,κεντυρίων,NOUN,Nb,nsubj,False,False
10803,ὁ,ὁ,DET,S-,det,False,False
10804,παρεστηκὼς,παρίστημι,VERB,V-,nmod,False,False
10805,ἐξ,ἐκ,ADP,R-,case,False,False
10806,ἐναντίας,ἐναντίος,ADJ,A-,advmod,False,False
10807,αὐτοῦ,αὐτός,PRON,Pp,iobj,False,False
10808,ὅτι,ὅτι,SCONJ,G-,mark,False,False
10809,οὕτως,οὕτω(ς),ADV,Df,advmod,False,False
10810,ἐξέπνευσεν,ἐκπνέω,VERB,V-,ccomp,False,False
10811,εἶπεν,λέγω,VERB,V-,ROOT,False,True
10812,ἀληθῶς,ἀληθῶς,ADV,Df,advmod,False,False
10813,οὗτος,οὗτος,DET,Pd,det,False,False
10814,ὁ,ὁ,DET,S-,det,False,False
10815,ἄνθρωπος,ἄνθρωπος,NOUN,Nb,nsubj,False,False
10816,υἱὸς,υἱός,NOUN,Nb,ROOT,False,False
10817,θεοῦ,θεός,NOUN,Nb,nmod,False,False
10818,ἦν,εἰμί,AUX,V-,cop,False,True
10819,Ἦσαν,εἰμί,AUX,V-,cop,True,False
10820,δὲ,δέ,ADV,Df,discourse,False,False
10821,καὶ,καί,ADV,Df,advmod,False,False
10822,γυναῖκες,γυνή,NOUN,Nb,nsubj,False,False
10823,ἀπὸ,ἀπό,ADP,R-,case,False,False
10824,μακρόθεν,μακρόθεν,ADV,Df,advmod,False,False
10825,θεωροῦσαι,θεωρέω,VERB,V-,ROOT,False,False
10826,ἐν,ἐν,ADP,R-,case,False,False
10827,αἷς,ὅς,PRON,Pr,appos,False,False
10828,καὶ,καί,CCONJ,C-,cc,False,False
10829,Μαρία,μαρία,PROPN,Ne,nsubj,False,False
10830,ἡ,ὁ,DET,S-,det,False,False
10831,Μαγδαληνὴ,μαγδαληνή,NOUN,Nb,appos,False,False
10832,καὶ,καί,CCONJ,C-,cc,False,False
10833,Μαρία,μαρία,PROPN,Ne,conj,False,False
10834,ἡ,ὁ,DET,S-,det,False,False
10835,Ἰακώβου,ἰάκωβος,PROPN,Ne,nmod,False,False
10836,τοῦ,ὁ,DET,S-,det,False,False
10837,μικροῦ,μικρός,ADJ,A-,appos,False,False
10838,καὶ,καί,CCONJ,C-,cc,False,False
10839,Ἰωσῆτος,ἰωσῆς,PROPN,Ne,conj,False,False
